Node Number	LOC_DEFY (m)
110446	8.0521e-003
110447	7.7445e-003
110448	7.3409e-003
110449	7.7417e-003
110450	7.896e-003
110451	8.0534e-003
110452	7.3967e-003
110453	8.1729e-003
110454	1.5031e-002
110455	7.1254e-003
110456	7.3321e-003
110457	7.6518e-003
110458	7.181e-003
110459	7.7015e-003
110460	7.972e-003
110461	7.6577e-003
110462	8.2465e-003
110463	7.982e-003
110464	8.0026e-003
110465	8.1582e-003
110466	7.941e-003
110467	7.9702e-003
110468	7.8267e-003
110469	7.9453e-003
110470	8.0902e-003
110471	8.6338e-003
110472	8.7255e-003
110473	9.9211e-003
110474	1.0748e-002
110475	7.1901e-003
110476	7.4542e-003
110477	7.6477e-003
110478	7.4773e-003
110479	7.7892e-003
110480	7.7434e-003
110481	8.0052e-003
110482	8.0109e-003
110483	8.6963e-003
110484	8.3342e-003
110485	8.1861e-003
110486	7.9953e-003
110487	8.2875e-003
110488	8.0771e-003
110489	8.005e-003
110490	8.0601e-003
110491	8.5556e-003
110492	8.4264e-003
110493	8.5532e-003
110494	8.9156e-003
110495	1.3268e-002
110496	7.4847e-003
110497	7.4956e-003
110498	7.7524e-003
110499	7.585e-003
110500	7.6782e-003
110501	7.8463e-003
110502	8.0318e-003
110503	8.2008e-003
110504	8.5149e-003
110505	8.5086e-003
110506	8.2477e-003
110507	8.4375e-003
110508	8.3253e-003
110509	8.1495e-003
110510	8.5349e-003
110511	8.0146e-003
110512	8.4863e-003
110513	8.4617e-003
110514	8.6574e-003
110515	8.7923e-003
110516	1.2275e-002
110517	1.2867e-002
110518	7.1171e-003
110519	7.6472e-003
110520	7.7827e-003
110521	7.7374e-003
110522	7.748e-003
110523	8.0226e-003
110524	8.0968e-003
110525	8.5032e-003
110526	8.2146e-003
110527	8.0918e-003
110528	8.2803e-003
110529	8.3922e-003
110530	7.9812e-003
110531	8.2123e-003
110532	8.6312e-003
110533	8.1472e-003
110534	8.4039e-003
110535	8.5221e-003
110536	8.5218e-003
110537	8.8459e-003
110538	9.2704e-003
110539	1.172e-002
110540	7.4519e-003
110541	7.6934e-003
110542	7.9678e-003
110543	7.7972e-003
110544	8.0357e-003
110545	8.1568e-003
110546	8.1285e-003
110547	8.4486e-003
110548	8.3088e-003
110549	8.321e-003
110550	8.2633e-003
110551	8.1625e-003
110552	8.504e-003
110553	8.315e-003
110554	8.5423e-003
110555	8.816e-003
110556	8.427e-003
110557	8.5505e-003
110558	8.7929e-003
110559	8.1449e-003
110560	8.2806e-003
110561	1.1701e-002
110562	1.4975e-002
110563	7.1628e-003
110564	7.6482e-003
110565	7.951e-003
110566	7.9045e-003
110567	7.9085e-003
110568	8.331e-003
110569	8.3506e-003
110570	8.5145e-003
110571	8.3633e-003
110572	7.9196e-003
110573	8.299e-003
110574	8.505e-003
110575	8.3512e-003
110576	9.0439e-003
110577	9.1715e-003
110578	8.6568e-003
110579	8.7335e-003
110580	8.5965e-003
110581	8.5659e-003
110582	9.0002e-003
110583	9.9501e-003
110584	9.951e-003
110585	8.1366e-003
110586	7.3448e-003
110587	7.8476e-003
110588	8.0679e-003
110589	8.1623e-003
110590	8.1623e-003
110591	8.3473e-003
110592	8.1e-003
110593	8.4639e-003
110594	8.4292e-003
110595	8.2377e-003
110596	8.1347e-003
110597	8.6119e-003
110598	8.2415e-003
110599	8.4285e-003
110600	8.7965e-003
110601	8.836e-003
110602	8.7603e-003
110603	8.5776e-003
110604	8.5957e-003
110605	8.81e-003
110606	8.1185e-003
110607	1.0036e-002
110608	1.2529e-002
110609	1.1604e-002
110610	6.9359e-003
110611	7.7409e-003
110612	8.0905e-003
110613	8.0928e-003
110614	8.1434e-003
110615	8.621e-003
110616	8.4368e-003
110617	8.4797e-003
110618	8.2998e-003
110619	8.526e-003
110620	8.813e-003
110621	8.2549e-003
110622	8.5707e-003
110623	8.4361e-003
110624	8.5618e-003
110625	9.0829e-003
110626	8.7506e-003
110627	8.7544e-003
110628	8.7012e-003
110629	8.6615e-003
110630	9.1043e-003
110631	9.6941e-003
110632	9.9565e-003
110633	6.247e-003
110634	7.4323e-003
110635	7.7471e-003
110636	7.7434e-003
110637	8.2783e-003
110638	8.1888e-003
110639	8.6452e-003
110640	8.4183e-003
110641	8.1895e-003
110642	8.6171e-003
110643	8.4436e-003
110644	8.5891e-003
110645	8.1258e-003
110646	8.4705e-003
110647	8.8389e-003
110648	8.7282e-003
110649	8.9935e-003
110650	8.6152e-003
110651	8.4881e-003
110652	8.7163e-003
110653	9.1516e-003
110654	8.8903e-003
110655	9.2169e-003
110656	9.8888e-003
110657	1.1263e-002
110658	8.6593e-003
110659	7.5273e-003
110660	7.9054e-003
110661	7.9373e-003
110662	8.2748e-003
110663	8.2989e-003
110664	8.5155e-003
110665	8.4629e-003
110666	8.2201e-003
110667	8.3743e-003
110668	8.4265e-003
110669	8.4944e-003
110670	8.5387e-003
110671	8.7284e-003
110672	8.6084e-003
110673	9.1482e-003
110674	8.4673e-003
110675	9.0787e-003
110676	9.1175e-003
110677	8.7541e-003
110678	8.5596e-003
110679	9.0388e-003
110680	9.4077e-003
110681	1.0462e-002
110682	1.2767e-002
110683	5.5942e-003
110684	7.6202e-003
110685	8.0599e-003
110686	8.0993e-003
110687	8.3428e-003
110688	8.3463e-003
110689	8.4679e-003
110690	8.598e-003
110691	8.408e-003
110692	8.3873e-003
110693	8.5234e-003
110694	8.4639e-003
110695	8.683e-003
110696	8.6777e-003
110697	9.0065e-003
110698	9.0463e-003
110699	9.0848e-003
110700	9.0717e-003
110701	9.1974e-003
110702	8.6417e-003
110703	8.7732e-003
110704	9.3071e-003
110705	9.9945e-003
110706	1.02e-002
110707	1.0736e-002
110708	1.0693e-002
110709	6.4562e-003
110710	7.549e-003
110711	8.0093e-003
110712	8.1691e-003
110713	8.3142e-003
110714	8.1667e-003
110715	8.2212e-003
110716	8.6705e-003
110717	8.5398e-003
110718	8.5413e-003
110719	8.6419e-003
110720	8.76e-003
110721	9.0581e-003
110722	8.8869e-003
110723	9.1522e-003
110724	9.188e-003
110725	8.7721e-003
110726	8.9809e-003
110727	8.8977e-003
110728	9.0583e-003
110729	8.9794e-003
110730	9.2983e-003
110731	9.6822e-003
110732	9.9762e-003
110733	1.066e-002
110734	1.12e-002
110735	6.6573e-003
110736	7.7377e-003
110737	7.979e-003
110738	8.2143e-003
110739	8.3242e-003
110740	8.3475e-003
110741	8.3594e-003
110742	8.5276e-003
110743	8.5907e-003
110744	8.5444e-003
110745	8.5774e-003
110746	8.6245e-003
110747	9.0495e-003
110748	9.0189e-003
110749	9.021e-003
110750	9.254e-003
110751	9.2249e-003
110752	9.4393e-003
110753	9.3512e-003
110754	8.9654e-003
110755	8.9502e-003
110756	8.9605e-003
110757	9.8116e-003
110758	1.0092e-002
110759	1.1095e-002
110760	1.1211e-002
110761	7.3218e-003
110762	7.4773e-003
110763	7.8886e-003
110764	8.0887e-003
110765	8.3379e-003
110766	8.5003e-003
110767	8.4132e-003
110768	8.4757e-003
110769	8.5432e-003
110770	8.7315e-003
110771	8.7334e-003
110772	8.6227e-003
110773	8.9827e-003
110774	9.1222e-003
110775	9.0098e-003
110776	9.1062e-003
110777	9.2998e-003
110778	9.2708e-003
110779	9.0947e-003
110780	8.9227e-003
110781	9.0413e-003
110782	9.085e-003
110783	9.2532e-003
110784	1.0202e-002
110785	1.112e-002
110786	1.1117e-002
110787	1.0535e-002
110788	7.3397e-003
110789	7.9732e-003
110790	8.1051e-003
110791	8.4577e-003
110792	8.4843e-003
110793	8.4736e-003
110794	8.6613e-003
110795	8.6374e-003
110796	8.7812e-003
110797	8.7941e-003
110798	8.8052e-003
110799	9.0802e-003
110800	9.0466e-003
110801	9.2335e-003
110802	9.0939e-003
110803	8.6174e-003
110804	8.9769e-003
110805	9.2402e-003
110806	8.6852e-003
110807	8.9577e-003
110808	9.1192e-003
110809	9.3587e-003
110810	9.3834e-003
110811	1.093e-002
110812	1.0983e-002
110813	1.0191e-002
110814	7.3593e-003
110815	8.1135e-003
110816	8.2119e-003
110817	8.5381e-003
110818	8.5092e-003
110819	8.5236e-003
110820	8.7351e-003
110821	8.6886e-003
110822	8.8715e-003
110823	8.9541e-003
110824	8.9911e-003
110825	8.8743e-003
110826	8.7955e-003
110827	9.2823e-003
110828	9.0908e-003
110829	9.0469e-003
110830	8.8856e-003
110831	8.609e-003
110832	9.3033e-003
110833	8.4849e-003
110834	9.3494e-003
110835	9.3886e-003
110836	1.0251e-002
110837	1.0295e-002
110838	1.1484e-002
110839	1.1211e-002
110840	7.3969e-003
110841	8.2112e-003
110842	8.2825e-003
110843	8.5921e-003
110844	8.5694e-003
110845	8.5737e-003
110846	8.7367e-003
110847	8.7997e-003
110848	8.724e-003
110849	8.944e-003
110850	8.8362e-003
110851	8.876e-003
110852	8.7349e-003
110853	9.0816e-003
110854	8.7398e-003
110855	8.8804e-003
110856	8.7085e-003
110857	9.1312e-003
110858	9.7408e-003
110859	9.6126e-003
110860	9.8074e-003
110861	9.3873e-003
110862	9.9224e-003
110863	9.9352e-003
110864	1.0717e-002
110865	1.1105e-002
110866	1.1783e-002
110867	7.4007e-003
110868	8.2715e-003
110869	8.4024e-003
110870	8.6561e-003
110871	8.6632e-003
110872	8.686e-003
110873	8.9956e-003
110874	8.8436e-003
110875	8.7468e-003
110876	8.7498e-003
110877	8.7338e-003
110878	8.7126e-003
110879	8.7463e-003
110880	8.5857e-003
110881	8.6151e-003
110882	8.702e-003
110883	9.0385e-003
110884	9.3368e-003
110885	9.2118e-003
110886	9.6652e-003
110887	1.0009e-002
110888	9.3881e-003
110889	9.6925e-003
110890	9.9788e-003
110891	1.0869e-002
110892	1.1249e-002
110893	1.1423e-002
110894	7.3888e-003
110895	8.2982e-003
110896	8.4834e-003
110897	8.7637e-003
110898	8.7663e-003
110899	8.8477e-003
110900	9.5306e-003
110901	9.1322e-003
110902	8.7872e-003
110903	8.7156e-003
110904	8.6632e-003
110905	8.6546e-003
110906	8.7013e-003
110907	8.3622e-003
110908	8.7742e-003
110909	8.4635e-003
110910	8.6797e-003
110911	8.4934e-003
110912	9.0257e-003
110913	9.5086e-003
110914	9.5034e-003
110915	9.4046e-003
110916	9.575e-003
110917	9.3799e-003
110918	1.0013e-002
110919	1.07e-002
110920	1.1097e-002
110921	7.6605e-003
110922	8.4417e-003
110923	8.6124e-003
110924	8.9994e-003
110925	9.1529e-003
110926	9.0045e-003
110927	9.0767e-003
110928	9.0109e-003
110929	8.6799e-003
110930	8.6321e-003
110931	8.4502e-003
110932	8.5178e-003
110933	8.3669e-003
110934	8.6512e-003
110935	8.7554e-003
110936	8.6114e-003
110937	9.0847e-003
110938	9.3054e-003
110939	9.1615e-003
110940	8.7448e-003
110941	8.9437e-003
110942	9.5371e-003
110943	9.5145e-003
110944	9.3027e-003
110945	9.8957e-003
110946	1.0211e-002
110947	1.1166e-002
110948	7.5201e-003
110949	8.5258e-003
110950	8.8416e-003
110951	9.0602e-003
110952	9.4987e-003
110953	9.107e-003
110954	8.8841e-003
110955	8.8746e-003
110956	8.6477e-003
110957	8.7377e-003
110958	8.4007e-003
110959	8.3628e-003
110960	8.4511e-003
110961	8.8342e-003
110962	8.9705e-003
110963	9.0007e-003
110964	9.1916e-003
110965	9.0741e-003
110966	8.836e-003
110967	8.6229e-003
110968	8.6006e-003
110969	9.3021e-003
110970	9.4404e-003
110971	8.9991e-003
110972	9.2382e-003
110973	1.0683e-002
110974	7.6761e-003
110975	8.7819e-003
110976	8.8152e-003
110977	8.8072e-003
110978	8.7907e-003
110979	8.8111e-003
110980	8.8069e-003
110981	8.7815e-003
110982	8.7362e-003
110983	8.4917e-003
110984	8.3225e-003
110985	8.4169e-003
110986	8.6306e-003
110987	8.8363e-003
110988	9.0024e-003
110989	9.0138e-003
110990	9.1328e-003
110991	9.1171e-003
110992	8.9512e-003
110993	8.0859e-003
110994	8.1899e-003
110995	9.1911e-003
110996	9.389e-003
110997	9.0319e-003
110998	8.9549e-003
110999	1.079e-002
111000	7.9046e-003
111001	8.6419e-003
111002	8.7649e-003
111003	8.7726e-003
111004	8.682e-003
111005	8.6882e-003
111006	8.7673e-003
111007	8.7114e-003
111008	8.4263e-003
111009	8.2623e-003
111010	8.3429e-003
111011	8.5034e-003
111012	8.7201e-003
111013	8.9444e-003
111014	8.8147e-003
111015	9.2369e-003
111016	8.883e-003
111017	8.8583e-003
111018	8.7899e-003
111019	8.4129e-003
111020	9.2985e-003
111021	9.4293e-003
111022	9.3422e-003
111023	8.8568e-003
111024	8.8304e-003
111025	1.03e-002
111026	7.9022e-003
111027	8.7705e-003
111028	8.7221e-003
111029	8.7099e-003
111030	8.6524e-003
111031	8.633e-003
111032	8.6946e-003
111033	7.9616e-003
111034	8.1406e-003
111035	8.2511e-003
111036	8.4268e-003
111037	8.5918e-003
111038	8.8228e-003
111039	8.9957e-003
111040	9.0012e-003
111041	9.0528e-003
111042	8.6993e-003
111043	8.5936e-003
111044	8.5007e-003
111045	8.8544e-003
111046	9.5485e-003
111047	9.4564e-003
111048	8.873e-003
111049	9.0137e-003
111050	9.9526e-003
111051	1.0572e-002
111052	8.2658e-003
111053	8.6486e-003
111054	8.6605e-003
111055	8.5274e-003
111056	8.5859e-003
111057	8.6004e-003
111058	8.0198e-003
111059	7.9411e-003
111060	8.1921e-003
111061	8.3311e-003
111062	8.5471e-003
111063	8.7382e-003
111064	8.9168e-003
111065	9.0248e-003
111066	9.1138e-003
111067	9.0663e-003
111068	8.5104e-003
111069	8.9242e-003
111070	8.9935e-003
111071	8.7459e-003
111072	8.9026e-003
111073	9.0184e-003
111074	9.3381e-003
111075	8.4018e-003
111076	8.7893e-003
111077	9.1002e-003
111078	8.1375e-003
111079	8.222e-003
111080	8.5365e-003
111081	8.4915e-003
111082	8.5337e-003
111083	8.6179e-003
111084	7.9689e-003
111085	8.0868e-003
111086	8.3009e-003
111087	8.4215e-003
111088	8.6423e-003
111089	8.8036e-003
111090	8.9521e-003
111091	9.0649e-003
111092	9.0412e-003
111093	8.7762e-003
111094	8.6618e-003
111095	8.6869e-003
111096	8.6227e-003
111097	9.0686e-003
111098	9.0594e-003
111099	9.4674e-003
111100	9.4575e-003
111101	8.9985e-003
111102	9.3065e-003
111103	8.631e-003
111104	8.3308e-003
111105	8.0247e-003
111106	8.0947e-003
111107	8.0399e-003
111108	8.5093e-003
111109	7.8888e-003
111110	8.1442e-003
111111	8.2693e-003
111112	8.3868e-003
111113	8.5357e-003
111114	8.6922e-003
111115	8.7986e-003
111116	8.9542e-003
111117	8.9951e-003
111118	8.8675e-003
111119	8.7668e-003
111120	8.8393e-003
111121	8.8768e-003
111122	8.9119e-003
111123	9.4017e-003
111124	9.1489e-003
111125	8.2645e-003
111126	9.1465e-003
111127	9.4509e-003
111128	1.0099e-002
111129	7.9957e-003
111130	8.0606e-003
111131	8.1248e-003
111132	8.0573e-003
111133	8.0104e-003
111134	8.2247e-003
111135	8.3537e-003
111136	8.4548e-003
111137	8.5367e-003
111138	8.6591e-003
111139	8.8125e-003
111140	8.8516e-003
111141	8.8708e-003
111142	8.8488e-003
111143	8.701e-003
111144	8.7666e-003
111145	8.9175e-003
111146	9.0958e-003
111147	9.3124e-003
111148	9.2803e-003
111149	9.1309e-003
111150	9.0271e-003
111151	9.2555e-003
111152	8.9783e-003
111153	9.4129e-003
111154	7.6916e-003
111155	8.1112e-003
111156	7.957e-003
111157	7.7377e-003
111158	8.102e-003
111159	8.1484e-003
111160	8.5267e-003
111161	8.6006e-003
111162	8.6758e-003
111163	8.7531e-003
111164	8.8337e-003
111165	8.836e-003
111166	8.7932e-003
111167	8.7327e-003
111168	8.7441e-003
111169	8.8675e-003
111170	9.0695e-003
111171	9.1915e-003
111172	9.5449e-003
111173	9.1033e-003
111174	8.8574e-003
111175	8.8605e-003
111176	9.428e-003
111177	9.1957e-003
111178	8.025e-003
111179	8.5628e-003
111180	8.0259e-003
111181	8.3469e-003
111182	8.463e-003
111183	8.6132e-003
111184	8.6733e-003
111185	8.7258e-003
111186	8.7989e-003
111187	8.8313e-003
111188	8.8079e-003
111189	8.77e-003
111190	8.7431e-003
111191	8.7213e-003
111192	8.815e-003
111193	9.0753e-003
111194	9.3038e-003
111195	9.5505e-003
111196	9.3759e-003
111197	9.3994e-003
111198	8.75e-003
111199	8.9767e-003
111200	9.3308e-003
111201	9.5722e-003
111202	7.9313e-003
111203	8.6356e-003
111204	8.3031e-003
111205	8.6464e-003
111206	8.7135e-003
111207	8.7759e-003
111208	8.8e-003
111209	8.8312e-003
111210	8.848e-003
111211	8.8327e-003
111212	8.7648e-003
111213	8.7294e-003
111214	8.7202e-003
111215	8.8029e-003
111216	8.9882e-003
111217	9.2902e-003
111218	9.3961e-003
111219	9.3382e-003
111220	9.0446e-003
111221	8.7874e-003
111222	8.949e-003
111223	9.304e-003
111224	9.3151e-003
111225	7.899e-003
111226	8.6247e-003
111227	8.28e-003
111228	8.7973e-003
111229	8.8932e-003
111230	8.8552e-003
111231	8.8144e-003
111232	8.8218e-003
111233	8.7794e-003
111234	8.7474e-003
111235	8.7169e-003
111236	8.7231e-003
111237	8.7972e-003
111238	8.9817e-003
111239	9.2517e-003
111240	9.4491e-003
111241	9.4091e-003
111242	9.0968e-003
111243	8.7885e-003
111244	8.8173e-003
111245	9.0146e-003
111246	9.1983e-003
111247	9.1736e-003
111248	7.89e-003
111249	8.6892e-003
111250	8.4685e-003
111251	8.8788e-003
111252	8.8798e-003
111253	8.7975e-003
111254	8.7282e-003
111255	8.7121e-003
111256	8.6894e-003
111257	8.6876e-003
111258	8.7256e-003
111259	8.8436e-003
111260	9.0153e-003
111261	9.2598e-003
111262	9.4616e-003
111263	9.4983e-003
111264	9.2481e-003
111265	8.9296e-003
111266	8.8426e-003
111267	9.0065e-003
111268	9.0747e-003
111269	9.0323e-003
111270	7.678e-003
111271	9.3502e-003
111272	8.718e-003
111273	8.9394e-003
111274	8.7344e-003
111275	8.7139e-003
111276	8.6896e-003
111277	8.6846e-003
111278	8.7586e-003
111279	8.8475e-003
111280	8.9218e-003
111281	9.1075e-003
111282	9.317e-003
111283	9.5154e-003
111284	9.4966e-003
111285	9.3604e-003
111286	9.0919e-003
111287	9.0029e-003
111288	9.1923e-003
111289	9.4172e-003
111290	9.4622e-003
111291	9.0486e-003
111292	8.22e-003
111293	9.3198e-003
111294	9.1174e-003
111295	9.0204e-003
111296	8.6917e-003
111297	8.7135e-003
111298	8.7842e-003
111299	8.8361e-003
111300	8.9888e-003
111301	9.1395e-003
111302	9.2741e-003
111303	9.4652e-003
111304	9.5441e-003
111305	9.5531e-003
111306	9.3774e-003
111307	9.1195e-003
111308	9.0858e-003
111309	9.412e-003
111310	9.6371e-003
111311	9.9644e-003
111312	9.2097e-003
111313	9.2998e-003
111314	9.6366e-003
111315	8.7391e-003
111316	8.9053e-003
111317	8.8475e-003
111318	8.9128e-003
111319	9.0544e-003
111320	9.1708e-003
111321	9.2724e-003
111322	9.4773e-003
111323	9.59e-003
111324	9.6802e-003
111325	9.5688e-003
111326	9.3828e-003
111327	9.1185e-003
111328	9.0779e-003
111329	9.3709e-003
111330	9.6754e-003
111331	1.0217e-002
111332	9.598e-003
111333	8.864e-003
111334	9.4841e-003
111335	9.5565e-003
111336	9.4309e-003
111337	9.1946e-003
111338	9.2772e-003
111339	9.3871e-003
111340	9.5514e-003
111341	9.6111e-003
111342	9.7735e-003
111343	9.7407e-003
111344	9.6109e-003
111345	9.335e-003
111346	9.222e-003
111347	9.1419e-003
111348	9.3913e-003
111349	9.6494e-003
111350	1.0167e-002
111351	9.8562e-003
111352	8.2529e-003
111353	1.0677e-002
111354	1.0224e-002
111355	9.8314e-003
111356	9.6385e-003
111357	9.6946e-003
111358	9.7344e-003
111359	9.8207e-003
111360	9.7689e-003
111361	9.7778e-003
111362	9.5478e-003
111363	9.3655e-003
111364	9.1997e-003
111365	9.4083e-003
111366	9.4851e-003
111367	9.5544e-003
111368	1.0136e-002
111369	9.8233e-003
111370	7.9776e-003
111371	9.0104e-003
111372	9.6621e-003
111373	9.8936e-003
111374	9.929e-003
111375	9.8684e-003
111376	9.7806e-003
111377	9.7313e-003
111378	9.5771e-003
111379	9.4996e-003
111380	9.2965e-003
111381	9.5773e-003
111382	9.5709e-003
111383	9.7058e-003
111384	1.0237e-002
111385	9.6289e-003
111386	9.3679e-003
111387	8.848e-003
111388	8.8285e-003
111389	9.783e-003
111390	1.0197e-002
111391	9.7362e-003
111392	9.6098e-003
111393	9.5298e-003
111394	9.4652e-003
111395	9.3875e-003
111396	9.5983e-003
111397	9.4846e-003
111398	9.9757e-003
111399	9.6283e-003
111400	1.0456e-002
111401	1.0292e-002
111402	9.2205e-003
111403	1.1425e-002
111404	1.2949e-002
111405	9.3141e-003
111406	9.6741e-003
111407	9.5226e-003
111408	9.574e-003
111409	9.6548e-003
111410	9.5858e-003
111411	9.5825e-003
111412	9.9112e-003
111413	9.5686e-003
111414	1.0568e-002
111415	9.5558e-003
111416	9.9197e-003
111417	1.2546e-002
111418	9.7597e-003
111419	8.7363e-003
111420	9.1136e-003
111421	9.7769e-003
111422	9.9077e-003
111423	9.9239e-003
111424	9.6754e-003
111425	1.0352e-002
111426	1.0203e-002
111427	9.4169e-003
111428	1.0263e-002
111429	9.1464e-003
111430	9.9568e-003
111431	9.8155e-003
111432	9.8223e-003
111433	1.0692e-002
111434	1.0699e-002
111435	1.0347e-002
111436	9.7156e-003
111437	1.0156e-002
111438	9.624e-003
111439	8.8658e-003
111440	1.0194e-002
111441	9.9075e-003
111442	9.936e-003
111443	1.0269e-002
111444	1.0212e-002
111445	9.6462e-003
111446	9.4707e-003
111447	1.3799e-002
111448	1.1276e-002
111449	8.8718e-003
111450	1.0209e-002
111451	8.6411e-003
111452	9.5222e-003
111453	8.9441e-003
111454	8.9781e-003
111455	8.934e-003
111456	1.2033e-002
111457	1.2278e-002
111458	1.1412e-002
111459	7.2471e-003
111460	7.2725e-003
111461	7.0489e-003
111462	7.7803e-003
111463	7.8449e-003
111464	7.5266e-003
111465	9.3394e-003
111466	8.751e-003
111467	9.6177e-003
111468	9.6755e-003
111469	1.245e-002
111470	6.6256e-003
111471	7.3045e-003
111472	7.3353e-003
111473	7.9527e-003
111474	8.0011e-003
111475	7.5473e-003
111476	8.8697e-003
111477	7.7587e-003
111478	9.0671e-003
111479	9.2033e-003
111480	8.1209e-003
111481	1.1379e-002
111482	1.2422e-002
111483	6.4803e-003
111484	7.2409e-003
111485	7.4153e-003
111486	7.6675e-003
111487	7.4484e-003
111488	7.6033e-003
111489	8.2322e-003
111490	8.05e-003
111491	7.4681e-003
111492	8.3828e-003
111493	8.2194e-003
111494	8.623e-003
111495	8.5156e-003
111496	1.23e-002
111497	6.507e-003
111498	7.258e-003
111499	7.5301e-003
111500	7.6093e-003
111501	7.5065e-003
111502	7.8069e-003
111503	7.866e-003
111504	8.1688e-003
111505	7.939e-003
111506	7.8148e-003
111507	8.1435e-003
111508	8.2715e-003
111509	9.041e-003
111510	8.7205e-003
111511	1.0175e-002
111512	1.2723e-002
111513	7.2065e-003
111514	7.2454e-003
111515	7.8463e-003
111516	7.8864e-003
111517	7.8043e-003
111518	7.9516e-003
111519	7.4998e-003
111520	8.2735e-003
111521	8.0733e-003
111522	8.1419e-003
111523	8.2551e-003
111524	8.0064e-003
111525	7.8241e-003
111526	8.3429e-003
111527	9.4816e-003
111528	8.9729e-003
111529	9.4427e-003
111530	7.2642e-003
111531	7.3876e-003
111532	7.9484e-003
111533	7.9688e-003
111534	7.9546e-003
111535	8.3483e-003
111536	8.564e-003
111537	8.3997e-003
111538	8.283e-003
111539	8.2682e-003
111540	8.35e-003
111541	8.1104e-003
111542	7.9199e-003
111543	8.3553e-003
111544	8.0833e-003
111545	9.5343e-003
111546	9.8006e-003
